OfferID,LMDID,OfferTitle,OfferDesc,TnC1,TnC2,TnC3,TnC4,TnC5,GeneralOfferTnC,Online_Offline,OfferImgUrl1,OfferImgUrl2,OfferImgUrl3,OfferImpactIndex,OfferStartDate,OfferEndDate,CouponType,OfferType,OfferActiveFlag,OfferAddDate,CategoriesCSV,Bank
26563,,20% off on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26564,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26565,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26566,,15% on Food & Soft Beverages(Pre-Tax),,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26567,,15% on Food & Soft Beverages(Pre-Tax),,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26568,,15% on Food & Soft Beverages(Pre-Tax),,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26569,,15% on Food & Soft Beverages(Pre-Tax),,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26570,,15% on Food & Soft Beverages(Pre-Tax),,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26571,,15% on Food & Soft Beverages(Pre-Tax),,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26572,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26573,,15% off on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26574,,15% off on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26575,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26576,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26577,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26578,,25% off on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26579,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26580,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26581,,20% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26582,,15% off on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26583,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
26584,,15% on Food Bill,,This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe,This offer may not be clubbed with any other ongoing offers.,Please check the HSBC website for detailed T&C,,,This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages,Offline,,,,NULL,01-01-2016,31-12-2016,Deal,Discount,Y,20-01-2016,,
